FECHA_CORTE;anio;idmes;mes;ubigeo;departamento;provincia;distrito;idmuseo;nombmuseo;tipo;vadulto;vestudiante;vnino;vadultom;militares;discapacitado;total
20240709;2024;3;Marzo;200105;Piura;Piura;Catacaos;27;Museo de Sitio de Narihualá;Museo;68;12;12;0;0;0;92
20240709;2024;3;Marzo;200101;Piura;Piura;Piura;142;Sala de Oro del Museo Municipal Vicús;Sala;6;3;1;1;0;0;11
20240709;2024;3;Marzo;210708;Puno;Lampa;Pucara;31;Museo Lítico de Pukara ;Museo;25;7;4;2;0;0;38
20240709;2024;3;Marzo;210401;Puno;Chucuito;Juli;30;"Templo Museo ""Nuestra Señora de la Asunción"" ";Museo;4;1;0;0;0;0;5
20240709;2024;3;Marzo;210401;Puno;Chucuito;Julio;29;"Templo Museo ""San Juan de Letrán""";Museo;8;3;1;0;0;0;12
20240709;2024;3;Marzo;220101;San Martín;Moyobamba;Moyobamba;148;Museo Departamental San Martín;Museo;45;32;15;12;0;0;104
20240709;2024;3;Marzo;230101;Tacna;Tacna;Tacna;34;Museo Histórico Regional de Tacna;Museo;13;0;7;0;0;0;20
20240709;2024;3;Marzo;230108;Tacna;Tacna;Pocollay;33;Museo de Sitio Las Peañas;Museo;0;0;0;0;0;0;0
20240709;2024;3;Marzo;240102;Tumbes;Tumbes;Corrales;35;"Museo de Sitio Cabeza de Vaca ""Gran Chilimasa"" ";Museo;5;3;17;0;0;0;25
20240709;2024;4;Abril;10101;Amazonas;Chachapoyas;Chachapoyas;48;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";Sala;75;9;31;5;0;0;120
20240709;2024;4;Abril;20101;Áncash;Huaraz;Huaraz;3;"Museo Arqueológico de Áncash ""Augusto Soriano Infante""";Museo;73;36;55;16;0;0;180
20240709;2024;4;Abril;21501;Áncash;Pallasca;Cabana;200;Museo Arqueológico Zonal de Cabana;Museo;13;1;0;1;0;0;15
20240709;2024;4;Abril;22006;Áncash;Yungay;Ranrahirca;54;Museo de Antropolgía, Arqueología e Historia Natural de Ranrahirca;Museo;15;10;17;0;0;0;42
20240709;2024;4;Abril;21004;Áncash;Huari;Chavin de Huántar;199;Museo Nacional Chavín ;Museo;152;2;47;11;0;0;212
20240709;2024;4;Abril;20801;Áncash;Casma;Casma;53;"Museo Regional de Casma ""Max Uhle""";Museo;17;0;0;2;0;0;19
20240709;2024;4;Abril;20105;Áncash;Huaraz;Independencia;51;Sala de Exhibición del Monumento Arqueológico Willkawaín ;Sala;16;6;2;0;0;0;24
20240709;2024;4;Abril;30101;Apurímac;Abancay;Abancay;56;Museo Arqueológico, Antropológico de Apurímac;Museo;47;8;19;6;0;0;80
20240709;2024;4;Abril;50108;Ayacucho;Huamanga;Quinua;62;Museo de Sitio de Quinua ;Museo;58;4;14;11;0;0;87
20240709;2024;4;Abril;50107;Ayacucho;Huamanga;Pacaycasa;59;Museo de Sitio Wari;Museo;192;5;38;24;0;0;259
20240709;2024;4;Abril;50101;Ayacucho;Huamanga;Ayacucho;63;"Museo Histórico Regional ""Hipólito Unanue""";Museo;50;21;28;4;0;0;103
20240709;2024;4;Abril;60101;Cajamarca;Cajamarca;Cajamarca;68;Museo Arqueológico y Etnográfico del Conjunto Monumental Belén ;Museo;385;56;131;80;4;0;656
20240709;2024;4;Abril;80901;Cusco;La Covención;Santa Ana;201;Museo Amazónico Andino Qhapaq Ñan Quillabamba;Museo;40;1;9;0;0;0;50
20240709;2024;4;Abril;81101;Cusco;Paucartambo;Paucartambo;226;Museo de los Pueblos de Paucartambo;Museo;12;1;12;5;0;0;30
20240709;2024;4;Abril;81302;Cusco;Urubamba;Chinchero;93;Museo de Sitio de Chinchero;Museo;10;1;1;0;0;0;12
20240709;2024;4;Abril;81304;Cusco;Urubamba;Machupicchu;94;"Museo de Sitio ""Manuel Chávez Ballón""";Museo;43;3;0;0;0;0;46
20240709;2024;4;Abril;80101;Cusco;Cusco;Cusco;92;Museo Histórico Regional del Cusco;Museo;53;50;14;12;0;0;129
20240709;2024;4;Abril;81208;Cusco;Quispicanchi;Lucre;82;Sala de Exhibición de Pikillaqta;Sala;0;0;0;0;0;0;0
20240709;2024;4;Abril;90601;Huancavelica;Huaytará;Huaytará;19;"Museo Arqueológico ""Samuel Humberto Espinoza Lozano""";Museo;0;0;0;0;0;0;0
20240709;2024;4;Abril;90101;Huancavelica;Huancavelica;Huancavelica;18;"Museo Regional ""Daniel Hernández Morillo""";Museo;11;3;2;0;0;0;16
20240709;2024;4;Abril;100101;Huánuco;Huánuco;Huánuco;99;Sala de Exhibición de la Zona Arqueológica Monumental de Kotosh;Sala;540;134;123;0;0;0;797
20240709;2024;4;Abril;110505;Ica;Pisco;Paracas;111;"Museo de Sitio ""Julio C. Tello"" de Paracas ";Museo;161;16;39;33;0;0;249
20240709;2024;4;Abril;110101;Ica;Ica;Ica;20;"Museo Regional de Ica ""Adolfo Bermúdez Jenkins"" ";Museo;195;58;104;0;0;4;361
20240709;2024;4;Abril;110503;Ica;Pisco;Humay;21;"Sala de Exhibición del Sitio Arqueológico ""Tambo Colorado"" ";Sala;4;3;0;4;0;0;11
20240709;2024;4;Abril;120901;Junín;Chupaca;Chupaca;22;Museo Regional de Arqueología de Junín;Museo;52;18;35;2;0;0;107
20240709;2024;4;Abril;120119;Junín;Huancayo;Huancan;23;Museo de Sitio de Wariwillka;Museo;98;18;23;15;0;0;154
20240709;2024;4;Abril;130104;La Libertad;Trujillo;Huanchaco;24;Museo de Sitio de Chan Chan;Museo;1124;96;308;51;0;0;1579
20240709;2024;4;Abril;140301;Lambayeque;Lambayeque;Lambayeque;120;Museo Arqueológico Nacional Brüning ;Museo;192;19;143;20;0;3;377
20240709;2024;4;Abril;140311;Lambayeque;Lambayeque;San José;179;Museo de Sitio Huaca Chotuna - Chornancap;Museo;48;0;8;45;0;0;101
20240709;2024;4;Abril;140115;Lambayeque;Chiclayo;Saña;125;Museo de Sitio Huaca Rajada - Sipán;Museo;88;2;27;13;0;0;130
20240709;2024;4;Abril;140312;Lambayeque;Lambayeque;Túcume;123;Museo de Sitio Túcume;Museo;250;14;132;19;0;0;415
20240709;2024;4;Abril;140201;Lambayeque;Ferreñafe;Ferreñafe;122;Museo Nacional de Sicán;Museo;128;8;48;30;6;0;220
20240709;2024;4;Abril;140301;Lambayeque;Lambayeque;Lambayeque;121;Museo Tumbas Reales de Sipán;Museo;507;28;268;40;7;3;853
20240709;2024;4;Abril;160101;Loreto;Maynas;Iquitos;25;Museo Amazónico;Museo;340;92;67;21;0;2;522
20240709;2024;4;Abril;200105;Piura;Piura;Catacaos;27;Museo de Sitio de Narihualá;Museo;165;7;34;0;0;0;206
20240709;2024;4;Abril;200101;Piura;Piura;Piura;142;Sala de Oro del Museo Municipal Vicús;Sala;5;7;3;2;0;0;17
20240709;2024;4;Abril;210708;Puno;Lampa;Pucara;31;Museo Lítico de Pukara ;Museo;15;6;2;3;0;0;26
20240709;2024;4;Abril;210401;Puno;Chucuito;Juli;30;"Templo Museo ""Nuestra Señora de la Asunción"" ";Museo;2;0;12;0;0;0;14
20240709;2024;4;Abril;210401;Puno;Chucuito;Julio;29;"Templo Museo ""San Juan de Letrán""";Museo;7;6;1;1;0;0;15
20240709;2024;4;Abril;220101;San Martín;Moyobamba;Moyobamba;148;Museo Departamental San Martín;Museo;4;76;0;0;0;0;80
20240709;2024;4;Abril;230101;Tacna;Tacna;Tacna;34;Museo Histórico Regional de Tacna;Museo;20;6;10;0;0;0;36
20240709;2024;4;Abril;230108;Tacna;Tacna;Pocollay;33;Museo de Sitio Las Peañas;Museo;0;0;0;0;0;0;0
20240709;2024;4;Abril;240102;Tumbes;Tumbes;Corrales;35;"Museo de Sitio Cabeza de Vaca ""Gran Chilimasa"" ";Museo;10;1;26;5;0;1;43
20240709;2024;5;Mayo;10101;Amazonas;Chachapoyas;Chachapoyas;48;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";Sala;69;11;12;1;0;0;93
20240709;2024;5;Mayo;20101;Áncash;Huaraz;Huaraz;3;"Museo Arqueológico de Áncash ""Augusto Soriano Infante""";Museo;97;90;38;18;0;0;243
20240709;2024;5;Mayo;21501;Áncash;Pallasca;Cabana;200;Museo Arqueológico Zonal de Cabana;Museo;14;0;4;0;0;0;18
20240709;2024;5;Mayo;22006;Áncash;Yungay;Ranrahirca;54;Museo de Antropolgía, Arqueología e Historia Natural de Ranrahirca;Museo;22;19;20;0;0;0;61
20240709;2024;5;Mayo;21004;Áncash;Huari;Chavin de Huántar;199;Museo Nacional Chavín ;Museo;173;15;18;12;0;0;218
20240709;2024;5;Mayo;20801;Áncash;Casma;Casma;53;"Museo Regional de Casma ""Max Uhle""";Museo;17;0;3;2;0;0;22
20240709;2024;5;Mayo;20105;Áncash;Huaraz;Independencia;51;Sala de Exhibición del Monumento Arqueológico Willkawaín ;Sala;9;15;6;2;0;0;32
20240709;2024;5;Mayo;30101;Apurímac;Abancay;Abancay;56;Museo Arqueológico, Antropológico de Apurímac;Museo;18;1;9;2;0;0;30
20240709;2024;5;Mayo;50108;Ayacucho;Huamanga;Quinua;62;Museo de Sitio de Quinua ;Museo;25;0;6;3;0;0;34
20240709;2024;5;Mayo;50107;Ayacucho;Huamanga;Pacaycasa;59;Museo de Sitio Wari;Museo;197;6;27;19;0;0;249
20240709;2024;5;Mayo;50101;Ayacucho;Huamanga;Ayacucho;63;"Museo Histórico Regional ""Hipólito Unanue""";Museo;69;46;42;1;0;0;158
20240709;2024;5;Mayo;60101;Cajamarca;Cajamarca;Cajamarca;68;Museo Arqueológico y Etnográfico del Conjunto Monumental Belén ;Museo;480;47;84;72;5;0;688
20240709;2024;5;Mayo;80901;Cusco;La Covención;Santa Ana;201;Museo Amazónico Andino Qhapaq Ñan Quillabamba;Museo;9;15;5;0;0;0;29
20240709;2024;5;Mayo;81101;Cusco;Paucartambo;Paucartambo;226;Museo de los Pueblos de Paucartambo;Museo;24;17;3;2;0;0;46
20240709;2024;5;Mayo;81302;Cusco;Urubamba;Chinchero;93;Museo de Sitio de Chinchero;Museo;17;4;3;2;0;0;26
20240709;2024;5;Mayo;81304;Cusco;Urubamba;Machupicchu;94;"Museo de Sitio ""Manuel Chávez Ballón""";Museo;58;0;0;0;0;0;58
20240709;2024;5;Mayo;80101;Cusco;Cusco;Cusco;92;Museo Histórico Regional del Cusco;Museo;71;42;12;7;0;0;132
20240709;2024;5;Mayo;81208;Cusco;Quispicanchi;Lucre;82;Sala de Exhibición de Pikillaqta;Sala;5;0;0;0;0;0;5
20240709;2024;5;Mayo;90601;Huancavelica;Huaytará;Huaytará;19;"Museo Arqueológico ""Samuel Humberto Espinoza Lozano""";Museo;4;3;0;3;0;0;10
20240709;2024;5;Mayo;90101;Huancavelica;Huancavelica;Huancavelica;18;"Museo Regional ""Daniel Hernández Morillo""";Museo;14;1;11;2;0;0;28
20240709;2024;5;Mayo;100101;Huánuco;Huánuco;Huánuco;99;Sala de Exhibición de la Zona Arqueológica Monumental de Kotosh;Sala;522;130;97;0;0;0;749
20240709;2024;5;Mayo;110505;Ica;Pisco;Paracas;111;"Museo de Sitio ""Julio C. Tello"" de Paracas ";Museo;116;67;15;21;0;0;219
20240709;2024;5;Mayo;110101;Ica;Ica;Ica;20;"Museo Regional de Ica ""Adolfo Bermúdez Jenkins"" ";Museo;94;89;107;12;0;0;302
